id,date,confirmed,deaths,confirmed_diff,confirmed_diff_pct,deaths_diff,deaths_diff_pct
TX,2020-03-01,0,0,0,,0,
TX,2020-03-02,0,0,0,,0,
TX,2020-03-03,0,0,0,,0,
TX,2020-03-04,0,0,0,,0,
TX,2020-03-05,3,0,3,,0,
TX,2020-03-06,4,0,1,33.3,0,
TX,2020-03-07,8,0,4,100.0,0,
TX,2020-03-08,11,0,3,37.5,0,
TX,2020-03-09,13,0,2,18.2,0,
TX,2020-03-10,13,0,0,0.0,0,
TX,2020-03-11,21,0,8,61.5,0,
TX,2020-03-12,27,0,6,28.6,0,
TX,2020-03-13,43,0,16,59.3,0,
TX,2020-03-14,57,0,14,32.6,0,
TX,2020-03-15,72,0,15,26.3,0,
TX,2020-03-16,85,0,13,18.1,0,
TX,2020-03-17,110,1,25,29.4,1,
TX,2020-03-18,173,3,63,57.3,2,200.0
TX,2020-03-19,260,5,87,50.3,2,66.7
TX,2020-03-20,394,5,134,51.5,0,0.0
TX,2020-03-21,581,5,187,47.5,0,0.0
TX,2020-03-22,627,6,46,7.9,1,20.0
UT,2020-01-22,0,0,0,,0,
UT,2020-01-23,0,0,0,,0,
UT,2020-01-24,0,0,0,,0,
UT,2020-01-25,0,0,0,,0,
UT,2020-01-26,0,0,0,,0,
UT,2020-01-27,0,0,0,,0,
UT,2020-01-28,0,0,0,,0,
UT,2020-01-29,0,0,0,,0,
UT,2020-01-30,0,0,0,,0,
UT,2020-01-31,0,0,0,,0,
UT,2020-02-01,0,0,0,,0,
UT,2020-02-02,0,0,0,,0,
UT,2020-02-03,0,0,0,,0,
UT,2020-02-04,0,0,0,,0,
UT,2020-02-05,0,0,0,,0,
UT,2020-02-06,0,0,0,,0,
UT,2020-02-07,0,0,0,,0,
UT,2020-02-08,0,0,0,,0,
UT,2020-02-09,0,0,0,,0,
UT,2020-02-10,0,0,0,,0,
UT,2020-02-11,0,0,0,,0,
UT,2020-02-12,0,0,0,,0,
UT,2020-02-13,0,0,0,,0,
UT,2020-02-14,0,0,0,,0,
UT,2020-02-15,0,0,0,,0,
UT,2020-02-16,0,0,0,,0,
UT,2020-02-17,0,0,0,,0,
UT,2020-02-18,0,0,0,,0,
UT,2020-02-19,0,0,0,,0,
UT,2020-02-20,0,0,0,,0,
UT,2020-02-21,0,0,0,,0,
UT,2020-02-22,0,0,0,,0,
UT,2020-02-23,0,0,0,,0,
UT,2020-02-24,0,0,0,,0,
UT,2020-02-25,0,0,0,,0,
UT,2020-02-26,0,0,0,,0,
UT,2020-02-27,0,0,0,,0,
UT,2020-02-28,0,0,0,,0,
UT,2020-02-29,0,0,0,,0,
UT,2020-03-01,0,0,0,,0,
UT,2020-03-02,0,0,0,,0,
UT,2020-03-03,0,0,0,,0,
UT,2020-03-04,0,0,0,,0,
UT,2020-03-05,0,0,0,,0,
UT,2020-03-06,0,0,0,,0,
UT,2020-03-07,1,0,1,,0,
UT,2020-03-08,1,0,0,0.0,0,
UT,2020-03-09,1,0,0,0.0,0,
UT,2020-03-10,2,0,1,100.0,0,
UT,2020-03-11,3,0,1,50.0,0,
UT,2020-03-12,5,0,2,66.7,0,
UT,2020-03-13,9,0,4,80.0,0,
UT,2020-03-14,10,0,1,11.1,0,
UT,2020-03-15,28,0,18,180.0,0,
UT,2020-03-16,39,0,11,39.3,0,
UT,2020-03-17,51,0,12,30.8,0,
UT,2020-03-18,51,0,0,0.0,0,
UT,2020-03-19,80,0,29,56.9,0,
UT,2020-03-20,78,0,-2,-2.5,0,
UT,2020-03-21,136,0,58,74.4,0,
UT,2020-03-22,181,1,45,33.1,1,
VT,2020-01-22,0,0,0,,0,
VT,2020-01-23,0,0,0,,0,
VT,2020-01-24,0,0,0,,0,
VT,2020-01-25,0,0,0,,0,
VT,2020-01-26,0,0,0,,0,
VT,2020-01-27,0,0,0,,0,
VT,2020-01-28,0,0,0,,0,
VT,2020-01-29,0,0,0,,0,
VT,2020-01-30,0,0,0,,0,
VT,2020-01-31,0,0,0,,0,
VT,2020-02-01,0,0,0,,0,
VT,2020-02-02,0,0,0,,0,
VT,2020-02-03,0,0,0,,0,
VT,2020-02-04,0,0,0,,0,
VT,2020-02-05,0,0,0,,0,
VT,2020-02-06,0,0,0,,0,
VT,2020-02-07,0,0,0,,0,
VT,2020-02-08,0,0,0,,0,
VT,2020-02-09,0,0,0,,0,
VT,2020-02-10,0,0,0,,0,
VT,2020-02-11,0,0,0,,0,
VT,2020-02-12,0,0,0,,0,
VT,2020-02-13,0,0,0,,0,
VT,2020-02-14,0,0,0,,0,
VT,2020-02-15,0,0,0,,0,
VT,2020-02-16,0,0,0,,0,
VT,2020-02-17,0,0,0,,0,
VT,2020-02-18,0,0,0,,0,
VT,2020-02-19,0,0,0,,0,
VT,2020-02-20,0,0,0,,0,
VT,2020-02-21,0,0,0,,0,
VT,2020-02-22,0,0,0,,0,
VT,2020-02-23,0,0,0,,0,
VT,2020-02-24,0,0,0,,0,
VT,2020-02-25,0,0,0,,0,
VT,2020-02-26,0,0,0,,0,
VT,2020-02-27,0,0,0,,0,
VT,2020-02-28,0,0,0,,0,
VT,2020-02-29,0,0,0,,0,
VT,2020-03-01,0,0,0,,0,
VT,2020-03-02,0,0,0,,0,
VT,2020-03-03,0,0,0,,0,
VT,2020-03-04,0,0,0,,0,
VT,2020-03-05,0,0,0,,0,
VT,2020-03-06,0,0,0,,0,
VT,2020-03-07,0,0,0,,0,
VT,2020-03-08,1,0,1,,0,
VT,2020-03-09,1,0,0,0.0,0,
VT,2020-03-10,1,0,0,0.0,0,
VT,2020-03-11,1,0,0,0.0,0,
VT,2020-03-12,2,0,1,100.0,0,
VT,2020-03-13,2,0,0,0.0,0,
VT,2020-03-14,5,0,3,150.0,0,
VT,2020-03-15,8,0,3,60.0,0,
VT,2020-03-16,12,0,4,50.0,0,
VT,2020-03-17,12,0,0,0.0,0,
VT,2020-03-18,18,0,6,50.0,0,
VT,2020-03-19,22,0,4,22.2,0,
VT,2020-03-20,29,2,7,31.8,2,
VT,2020-03-21,29,2,0,0.0,0,0.0
VT,2020-03-22,52,2,23,79.3,0,0.0
VA,2020-01-22,0,0,0,,0,
VA,2020-01-23,0,0,0,,0,
VA,2020-01-24,0,0,0,,0,
VA,2020-01-25,0,0,0,,0,
VA,2020-01-26,0,0,0,,0,
VA,2020-01-27,0,0,0,,0,
VA,2020-01-28,0,0,0,,0,
VA,2020-01-29,0,0,0,,0,
VA,2020-01-30,0,0,0,,0,
VA,2020-01-31,0,0,0,,0,
VA,2020-02-01,0,0,0,,0,
VA,2020-02-02,0,0,0,,0,
VA,2020-02-03,0,0,0,,0,
VA,2020-02-04,0,0,0,,0,
VA,2020-02-05,0,0,0,,0,
VA,2020-02-06,0,0,0,,0,
VA,2020-02-07,0,0,0,,0,
VA,2020-02-08,0,0,0,,0,
VA,2020-02-09,0,0,0,,0,
VA,2020-02-10,0,0,0,,0,
VA,2020-02-11,0,0,0,,0,
VA,2020-02-12,0,0,0,,0,
VA,2020-02-13,0,0,0,,0,
VA,2020-02-14,0,0,0,,0,
VA,2020-02-15,0,0,0,,0,
VA,2020-02-16,0,0,0,,0,
VA,2020-02-17,0,0,0,,0,
VA,2020-02-18,0,0,0,,0,
VA,2020-02-19,0,0,0,,0,
VA,2020-02-20,0,0,0,,0,
VA,2020-02-21,0,0,0,,0,
VA,2020-02-22,0,0,0,,0,
VA,2020-02-23,0,0,0,,0,
VA,2020-02-24,0,0,0,,0,
VA,2020-02-25,0,0,0,,0,
VA,2020-02-26,0,0,0,,0,
VA,2020-02-27,0,0,0,,0,
VA,2020-02-28,0,0,0,,0,
VA,2020-02-29,0,0,0,,0,
VA,2020-03-01,0,0,0,,0,
VA,2020-03-02,0,0,0,,0,
VA,2020-03-03,0,0,0,,0,
VA,2020-03-04,0,0,0,,0,
VA,2020-03-05,0,0,0,,0,
VA,2020-03-06,0,0,0,,0,
VA,2020-03-07,0,0,0,,0,
VA,2020-03-08,2,0,2,,0,
VA,2020-03-09,2,0,0,0.0,0,
VA,2020-03-10,7,0,5,250.0,0,
VA,2020-03-11,9,0,2,28.6,0,
VA,2020-03-12,17,0,8,88.9,0,
VA,2020-03-13,30,0,13,76.5,0,
VA,2020-03-14,41,1,11,36.7,1,
VA,2020-03-15,45,1,4,9.8,0,0.0
VA,2020-03-16,49,1,4,8.9,0,0.0
VA,2020-03-17,67,2,18,36.7,1,100.0
VA,2020-03-18,77,2,10,14.9,0,0.0
VA,2020-03-19,99,2,22,28.6,0,0.0
VA,2020-03-20,122,2,23,23.2,0,0.0
VA,2020-03-21,156,2,34,27.9,0,0.0
VA,2020-03-22,221,6,65,41.7,4,200.0
WA,2020-01-22,1,0,0,,0,
WA,2020-01-23,1,0,0,0.0,0,
WA,2020-01-24,1,0,0,0.0,0,
WA,2020-01-25,1,0,0,0.0,0,
WA,2020-01-26,1,0,0,0.0,0,
WA,2020-01-27,1,0,0,0.0,0,
WA,2020-01-28,1,0,0,0.0,0,
WA,2020-01-29,1,0,0,0.0,0,
WA,2020-01-30,1,0,0,0.0,0,
WA,2020-01-31,1,0,0,0.0,0,
WA,2020-02-01,1,0,0,0.0,0,
WA,2020-02-02,1,0,0,0.0,0,
WA,2020-02-03,1,0,0,0.0,0,
WA,2020-02-04,1,0,0,0.0,0,
WA,2020-02-05,1,0,0,0.0,0,
WA,2020-02-06,1,0,0,0.0,0,
WA,2020-02-07,1,0,0,0.0,0,
WA,2020-02-08,1,0,0,0.0,0,
WA,2020-02-09,1,0,0,0.0,0,
WA,2020-02-10,1,0,0,0.0,0,
WA,2020-02-11,1,0,0,0.0,0,
WA,2020-02-12,1,0,0,0.0,0,
WA,2020-02-13,1,0,0,0.0,0,
WA,2020-02-14,1,0,0,0.0,0,
WA,2020-02-15,1,0,0,0.0,0,
WA,2020-02-16,1,0,0,0.0,0,
WA,2020-02-17,1,0,0,0.0,0,
WA,2020-02-18,1,0,0,0.0,0,
WA,2020-02-19,1,0,0,0.0,0,
WA,2020-02-20,1,0,0,0.0,0,
WA,2020-02-21,1,0,0,0.0,0,
WA,2020-02-22,1,0,0,0.0,0,
WA,2020-02-23,1,0,0,0.0,0,
WA,2020-02-24,1,0,0,0.0,0,
WA,2020-02-25,1,0,0,0.0,0,
WA,2020-02-26,1,0,0,0.0,0,
WA,2020-02-27,1,0,0,0.0,0,
WA,2020-02-28,1,0,0,0.0,0,
WA,2020-02-29,7,1,6,600.0,1,
WA,2020-03-01,11,1,4,57.1,0,0.0
WA,2020-03-02,18,6,7,63.6,5,500.0
WA,2020-03-03,27,7,9,50.0,1,16.7
WA,2020-03-04,39,10,12,44.4,3,42.9
WA,2020-03-05,70,11,31,79.5,1,10.0
WA,2020-03-06,78,13,8,11.4,2,18.2
WA,2020-03-07,102,16,24,30.8,3,23.1
WA,2020-03-08,122,18,20,19.6,2,12.5
WA,2020-03-09,122,19,0,0.0,1,5.6
WA,2020-03-10,267,23,145,118.9,4,21.1
WA,2020-03-11,366,29,99,37.1,6,26.1
WA,2020-03-12,442,31,76,20.8,2,6.9
WA,2020-03-13,568,37,126,28.5,6,19.4
WA,2020-03-14,572,37,4,0.7,0,0.0
WA,2020-03-15,643,40,71,12.4,3,8.1
WA,2020-03-16,904,48,261,40.6,8,20.0
WA,2020-03-17,1076,55,172,19.0,7,14.6
WA,2020-03-18,1014,55,-62,-5.8,0,0.0
WA,2020-03-19,1376,74,362,35.7,19,34.5
WA,2020-03-20,1524,83,148,10.8,9,12.2
WA,2020-03-21,1793,94,269,17.7,11,13.3
WA,2020-03-22,1996,95,203,11.3,1,1.1
WV,2020-01-22,0,0,0,,0,
WV,2020-01-23,0,0,0,,0,
WV,2020-01-24,0,0,0,,0,
WV,2020-01-25,0,0,0,,0,
WV,2020-01-26,0,0,0,,0,
WV,2020-01-27,0,0,0,,0,
WV,2020-01-28,0,0,0,,0,
WV,2020-01-29,0,0,0,,0,
WV,2020-01-30,0,0,0,,0,
WV,2020-01-31,0,0,0,,0,
WV,2020-02-01,0,0,0,,0,
WV,2020-02-02,0,0,0,,0,
WV,2020-02-03,0,0,0,,0,
WV,2020-02-04,0,0,0,,0,
WV,2020-02-05,0,0,0,,0,
WV,2020-02-06,0,0,0,,0,
WV,2020-02-07,0,0,0,,0,
WV,2020-02-08,0,0,0,,0,
WV,2020-02-09,0,0,0,,0,
WV,2020-02-10,0,0,0,,0,
WV,2020-02-11,0,0,0,,0,
WV,2020-02-12,0,0,0,,0,
WV,2020-02-13,0,0,0,,0,
WV,2020-02-14,0,0,0,,0,
WV,2020-02-15,0,0,0,,0,
WV,2020-02-16,0,0,0,,0,
WV,2020-02-17,0,0,0,,0,
WV,2020-02-18,0,0,0,,0,
WV,2020-02-19,0,0,0,,0,
WV,2020-02-20,0,0,0,,0,
WV,2020-02-21,0,0,0,,0,
WV,2020-02-22,0,0,0,,0,
WV,2020-02-23,0,0,0,,0,
WV,2020-02-24,0,0,0,,0,
WV,2020-02-25,0,0,0,,0,
WV,2020-02-26,0,0,0,,0,
WV,2020-02-27,0,0,0,,0,
WV,2020-02-28,0,0,0,,0,
WV,2020-02-29,0,0,0,,0,
WV,2020-03-01,0,0,0,,0,
WV,2020-03-02,0,0,0,,0,
WV,2020-03-03,0,0,0,,0,
WV,2020-03-04,0,0,0,,0,
WV,2020-03-05,0,0,0,,0,
WV,2020-03-06,0,0,0,,0,
WV,2020-03-07,0,0,0,,0,
WV,2020-03-08,0,0,0,,0,
WV,2020-03-09,0,0,0,,0,
WV,2020-03-10,0,0,0,,0,
WV,2020-03-11,0,0,0,,0,
WV,2020-03-12,0,0,0,,0,
WV,2020-03-13,0,0,0,,0,
WV,2020-03-14,0,0,0,,0,
WV,2020-03-15,0,0,0,,0,
WV,2020-03-16,0,0,0,,0,
WV,2020-03-17,1,0,1,,0,
WV,2020-03-18,1,0,0,0.0,0,
WV,2020-03-19,2,0,1,100.0,0,
WV,2020-03-20,7,0,5,250.0,0,
WV,2020-03-21,8,0,1,14.3,0,
WV,2020-03-22,12,0,4,50.0,0,
WI,2020-01-22,0,0,0,,0,
WI,2020-01-23,0,0,0,,0,
WI,2020-01-24,0,0,0,,0,
WI,2020-01-25,0,0,0,,0,
WI,2020-01-26,0,0,0,,0,
WI,2020-01-27,0,0,0,,0,
WI,2020-01-28,0,0,0,,0,
WI,2020-01-29,0,0,0,,0,
WI,2020-01-30,0,0,0,,0,
WI,2020-01-31,0,0,0,,0,
WI,2020-02-01,0,0,0,,0,
WI,2020-02-02,0,0,0,,0,
WI,2020-02-03,0,0,0,,0,
WI,2020-02-04,0,0,0,,0,
WI,2020-02-05,0,0,0,,0,
WI,2020-02-06,0,0,0,,0,
WI,2020-02-07,0,0,0,,0,
WI,2020-02-08,0,0,0,,0,
WI,2020-02-09,0,0,0,,0,
WI,2020-02-10,0,0,0,,0,
WI,2020-02-11,0,0,0,,0,
WI,2020-02-12,0,0,0,,0,
WI,2020-02-13,0,0,0,,0,
WI,2020-02-14,0,0,0,,0,
WI,2020-02-15,0,0,0,,0,
WI,2020-02-16,0,0,0,,0,
WI,2020-02-17,0,0,0,,0,
WI,2020-02-18,0,0,0,,0,
WI,2020-02-19,0,0,0,,0,
WI,2020-02-20,0,0,0,,0,
WI,2020-02-21,0,0,0,,0,
WI,2020-02-22,0,0,0,,0,
WI,2020-02-23,0,0,0,,0,
WI,2020-02-24,0,0,0,,0,
WI,2020-02-25,0,0,0,,0,
WI,2020-02-26,0,0,0,,0,
WI,2020-02-27,0,0,0,,0,
WI,2020-02-28,0,0,0,,0,
WI,2020-02-29,0,0,0,,0,
WI,2020-03-01,0,0,0,,0,
WI,2020-03-02,0,0,0,,0,
WI,2020-03-03,0,0,0,,0,
WI,2020-03-04,0,0,0,,0,
WI,2020-03-05,0,0,0,,0,
WI,2020-03-06,0,0,0,,0,
WI,2020-03-07,0,0,0,,0,
WI,2020-03-08,0,0,0,,0,
WI,2020-03-09,0,0,0,,0,
WI,2020-03-10,3,0,3,,0,
WI,2020-03-11,6,0,3,100.0,0,
WI,2020-03-12,8,0,2,33.3,0,
WI,2020-03-13,19,0,11,137.5,0,
WI,2020-03-14,27,0,8,42.1,0,
WI,2020-03-15,32,0,5,18.5,0,
WI,2020-03-16,47,0,15,46.9,0,
WI,2020-03-17,72,0,25,53.2,0,
WI,2020-03-18,92,0,20,27.8,0,
WI,2020-03-19,159,0,67,72.8,0,
WI,2020-03-20,207,3,48,30.2,3,
WI,2020-03-21,282,4,75,36.2,1,33.3
WI,2020-03-22,381,4,99,35.1,0,0.0
WY,2020-01-22,0,0,0,,0,
WY,2020-01-23,0,0,0,,0,
WY,2020-01-24,0,0,0,,0,
WY,2020-01-25,0,0,0,,0,
WY,2020-01-26,0,0,0,,0,
WY,2020-01-27,0,0,0,,0,
WY,2020-01-28,0,0,0,,0,
WY,2020-01-29,0,0,0,,0,
WY,2020-01-30,0,0,0,,0,
WY,2020-01-31,0,0,0,,0,
WY,2020-02-01,0,0,0,,0,
WY,2020-02-02,0,0,0,,0,
WY,2020-02-03,0,0,0,,0,
WY,2020-02-04,0,0,0,,0,
WY,2020-02-05,0,0,0,,0,
WY,2020-02-06,0,0,0,,0,
WY,2020-02-07,0,0,0,,0,
WY,2020-02-08,0,0,0,,0,
WY,2020-02-09,0,0,0,,0,
WY,2020-02-10,0,0,0,,0,
WY,2020-02-11,0,0,0,,0,
WY,2020-02-12,0,0,0,,0,
WY,2020-02-13,0,0,0,,0,
WY,2020-02-14,0,0,0,,0,
WY,2020-02-15,0,0,0,,0,
WY,2020-02-16,0,0,0,,0,
WY,2020-02-17,0,0,0,,0,
WY,2020-02-18,0,0,0,,0,
WY,2020-02-19,0,0,0,,0,
WY,2020-02-20,0,0,0,,0,
WY,2020-02-21,0,0,0,,0,
WY,2020-02-22,0,0,0,,0,
WY,2020-02-23,0,0,0,,0,
WY,2020-02-24,0,0,0,,0,
WY,2020-02-25,0,0,0,,0,
WY,2020-02-26,0,0,0,,0,
WY,2020-02-27,0,0,0,,0,
WY,2020-02-28,0,0,0,,0,
WY,2020-02-29,0,0,0,,0,
WY,2020-03-01,0,0,0,,0,
WY,2020-03-02,0,0,0,,0,
WY,2020-03-03,0,0,0,,0,
WY,2020-03-04,0,0,0,,0,
WY,2020-03-05,0,0,0,,0,
WY,2020-03-06,0,0,0,,0,
WY,2020-03-07,0,0,0,,0,
WY,2020-03-08,0,0,0,,0,
WY,2020-03-09,0,0,0,,0,
WY,2020-03-10,0,0,0,,0,
WY,2020-03-11,0,0,0,,0,
WY,2020-03-12,1,0,1,,0,
WY,2020-03-13,1,0,0,0.0,0,
WY,2020-03-14,2,0,1,100.0,0,
WY,2020-03-15,3,0,1,50.0,0,
WY,2020-03-16,3,0,0,0.0,0,
WY,2020-03-17,11,0,8,266.7,0,
WY,2020-03-18,15,0,4,36.4,0,
WY,2020-03-19,18,0,3,20.0,0,
WY,2020-03-20,19,0,1,5.6,0,
WY,2020-03-21,23,0,4,21.1,0,
WY,2020-03-22,24,0,1,4.3,0,
